0,2.39999462201
1,3.71380848311
2,4.18559773215
3,3.65675558268
4,2.06071290113
5,3.44107347882
6,3.11546421894
7,3.86899160691
8,3.00604658602
9,3.43588380005
10,2.86440444058
11,3.06652655816
12,3.21296279927
13,2.66870994112
14,3.0962931093
15,2.40322842285
16,3.4540361011
17,3.41483545411
18,3.17822454441
19,3.27377953308
20,2.7098164088
21,3.08153074942
22,2.91094494682
23,2.73062372641
24,3.27611023934
25,3.8079518574
26,3.78512770433
27,3.76507426618
28,3.99485346871
29,3.68534817621
30,3.91949150545
31,2.64633459573
32,2.72704666866
33,4.53993779865
34,2.98296247618
35,6.1664261896
36,3.37049632918
37,2.23768421046
38,2.89886454268
39,3.19256403707
40,2.9591328716
41,3.22918845125
42,2.90232334672
43,3.04223281889
44,2.66058002467
45,3.86054531647
46,3.05490337835
47,2.75751152442
48,3.16390696691
49,3.92562318398
50,3.23372670277
51,2.41718627979
52,3.71096375611
53,3.28089109857
54,2.46875471042
55,8.72070911325
56,4.89796937927
57,3.71555600181
58,4.28774567437
59,4.03537333389
60,3.86045428718
61,3.53104305008
62,3.64902052359
63,3.8936881065
64,3.86786481398
65,3.90055361148
66,3.73373954027
67,3.70972340612
68,3.99848616737
69,3.72983153559
70,3.75246926549
71,3.45353834962
72,3.72062906949
73,4.5999574044
74,3.98475412305
75,3.74330226966
76,4.24818360991
77,3.54318969985
78,3.77375833709
79,8.21089008856
80,3.66134291717
81,2.86545979925
82,2.20370298176
83,5.42760363995
84,5.13013109191
85,3.58352322773
86,5.80187264854
87,3.34175505023
88,2.71205053952
89,4.35300592924
90,4.22447507702
91,8.68725366946
92,3.55190874405
93,3.6555460489
94,4.18415838517
95,4.55272285958
96,2.80384223589
97,2.54787285946
98,2.55581716518
99,3.88629740913
100,1.98287514314
101,3.77958632244
102,5.50412237556
103,3.32706601155
104,2.98381883091
105,3.59452899968
106,2.87601336092
107,4.23056144446
108,4.13103934176
109,3.40799029408
110,4.37473020304
111,3.49570142932
112,3.10989723739
113,3.144816467
114,2.65457541214
115,3.39041343188
116,3.49459881511
117,4.50920614532
118,4.04145900821
119,3.28996830297
120,4.01914736198
121,4.33991047671
122,6.8287865056
123,3.51466684572
124,3.48973037902
125,1.77313171431
126,3.35693268252
127,4.08636110938
128,3.06178069977
129,3.6982725136
130,2.55351132585
131,3.97857228611
132,2.88516229741
133,2.63069427132
134,3.95870467242
135,3.28110383869
136,1.78122915014
137,3.24476032353
138,6.30393669918
139,4.03955811656
140,5.69326989526
141,2.97136669281
142,2.73712941579
143,3.10034870729
144,2.63125947343
145,5.81210297549
146,3.19087382358
147,3.19341720291
148,3.52869951843
149,2.59591913196
150,4.34467749493
151,3.10644399545
152,3.05885808402
153,3.51815782364
154,2.78647007521
155,2.85212256013
156,1.57589926763
157,2.81452733947
158,3.63273067016
159,2.26079488397
160,2.93631232202
161,2.77912063312
162,3.79225890187
163,2.9828067486
164,3.02414950012
165,2.71901661316
166,3.50943247443
167,2.72182416536
168,3.62314504761
169,2.90730412199
170,3.08962268152
171,2.91645636007
172,3.46512785468
173,3.15024443204
174,3.06319774484
175,2.67166969929
176,3.19030740305
177,3.32521296897
178,2.99181777206
179,3.04978382317
180,4.85570730707
181,2.4397643111
182,3.33844801204
183,3.20120886012
184,3.04301916041
185,3.26831195692
186,3.24614138558
187,3.21915024556
188,2.99460151516
189,1.8564318121
190,3.52863150486
191,5.03663488588
